-33963776.5480000004172325	-25984423.5309999994933605	1802267.8170000000391155	1846.7517470000000230	-2425.5239259999998467	-138.7938939999999945	0.0000000000000000	
-33962204.1562669724225998	-25986488.5803883634507656	1802149.6442032088525593	1846.8987459309660153	-2425.4114554567649975	-138.8016949041380883	0.8514025544945980	
-33957486.7736718952655792	-25992682.4404871873557568	1801795.1268085464835167	1847.3396510334323466	-2425.0740291273377807	-138.8250918488085119	3.4053160138419116	
-33949623.7794840782880783	-26003001.2478809989988804	1801204.2678840046282858	1848.0741872919011257	-2424.5116030165895609	-138.8640675353003644	7.6608578672849035	
-33938614.1440068110823631	-26017438.5661562196910381	1800377.0728122349828482	1849.1018965332632433	-2423.7241041458842119	-138.9185931474989104	13.6165576024077382	
-33924456.4358480796217918	-26035985.3898228220641613	1799313.5496938396245241	1850.4221377061246585	-2422.7114310721708534	-138.9886283744974378	21.2703572132704721	
-33907148.8320778831839561	-26058630.1498114950954914	1798013.7099105780944228	1852.0340872723431858	-2421.4734546131485331	-139.0741214422668008	30.6196119115593319	
-33886689.1312502175569534	-26085358.7205529250204563	1796477.5688470820896327	1853.9367397112548588	-2420.0100187769589866	-139.1750091543951271	41.6610910404979222	
-33863074.7692620679736137	-26116154.4286478050053120	1794705.1467692819423974	1856.1289081371935481	-2418.3209418944061326	-139.2912169419139445	54.3909791912119545	
-33836302.8380151242017746	-26150998.0631377659738064	1792696.4698573555797338	1858.6092250310382497	-2416.4060179512694049	-139.4226589222291750	68.8048775211473185	
-33806370.1068403273820877	-26189867.8873891718685627	1790451.5713906169403344	1861.3761430866270530	-2414.2650181178451021	-139.5692379671785091	84.8978052741049396	
-33773273.0466391071677208	-26232739.6526032090187073	1787970.4930813813116401	1864.4279361730000346	-2411.8976924724183846	-139.7308457802385249	102.6642015013512719	
-33737007.8566891252994537	-26279586.6129671223461628	1785253.2865544632077217	1867.7627004135229072	-2409.3037719149428995	-139.9073629829065908	122.0979269832141654	
-33697570.4940568357706070	-26330379.5424627289175987	1782300.0149685908108950	1871.3783553830380697	-2406.4829702667875608	-140.0986592102839552	143.1922663505101809	
-33654956.7055529057979584	-26385086.7533494830131531	1779110.7547756570857018	1875.2726454242722411	-2403.4349865519952800	-140.3045932158860580	165.9399304050521096	
-33609162.0621613860130310	-26443674.1163402535021305	1775685.5976133632939309	1879.4431410847905681	-2400.1595074550873505	-140.5250129857073773	190.3330586384490744	
-33560181.9958673790097237	-26506105.0824888087809086	1772024.6523264723364264	1883.8872406758457601	-2396.6562099500624754	-140.7597558615653668	216.3632219483242807	
-33508011.8388030491769314	-26572340.7068086154758930	1768128.0471115324180573	1888.6021719545174165	-2392.9247640948283333	-141.0086486737484393	244.0214255510099974	
-33452646.8646259792149067	-26642339.6736428141593933	1763995.9317796200048178	1893.5849939305508087	-2388.9648359849420558	-141.2715078829888000	273.2981120897165965	
-33394082.3320390470325947	-26716058.3238055482506752	1759628.4801313118077815	1898.8325987993305262	-2384.7760908601485426	-141.5481397317786332	304.1831649371015374	
-33332313.5303557664155960	-26793450.6835146844387054	1755025.8924378037918359	1904.3417140024073433	-2380.3581963568549327	-141.8383404050442493	336.6659116910886951	
-33267335.8270101137459278	-26874468.4951356984674931	1750188.3980217829812318	1910.1089044169905264	-2375.7108258993239360	-142.1418962001868920	370.7351278627456850	
-33199144.7169052734971046	-26959061.2497559562325478	1745116.2579313905443996	1916.1305746757609541	-2370.8336622220349454	-142.4585837064937266	406.3790407549322481	
-33127735.8734910488128662	-27047176.2216079197824001	1739809.7677003249991685	1922.4029716183299570	-2365.7264010153289746	-142.7881699939160569	443.5853335303800122	
-33053105.2014554031193256	-27138758.5043587312102318	1734269.2601868994534016	1928.9221868755716969	-2360.3887546861578812	-143.1304128112028593	482.3411494678102827	
-32975248.8909113779664040	-27233751.0492823682725430	1728495.1084846048615873	1935.6841595879893703	-2354.8204562254372831	-143.4850607933705078	522.6330964045946530	
-32894163.4729568213224411	-27332094.7053290717303753	1722487.7288965263869613	1942.6846792591454687	-2349.0212631732506452	-143.8518536784784771	564.4472513644595892	
-32809845.8764803968369961	-27433728.2611049935221672	1716247.5839657315518707	1949.9193887450801412	-2342.9909616728587025	-144.2305225336718308	607.7691653685933488	
-32722293.4860841222107410	-27538588.4887728840112686	1709775.1855535700451583	1957.3837873804814080	-2336.7293706042337362	-144.6207899904382828	652.5838684285281488	
-32631504.2009892575442791	-27646610.1898824535310268	1703071.0979576511308551	1965.0732342422156762	-2330.2363457876108441	-145.0223704890161116	698.8758747190604481	
-32537476.4947894401848316	-27757726.2431364767253399	1696135.9410610944032669	1972.9829515506455664	-2323.5117842473200653	-145.4349705318755639	746.6291879293994498	
-32440209.4759122729301453	-27871867.6540958732366562	1688970.3935045318212360	1981.1080282089606044	-2316.5556285259835931	-145.8582889461823129	795.8273067907475706	
-32339702.9486480057239532	-27988963.6068240776658058	1681575.1958722064737231	1989.4434234805328288	-2309.3678710389799562	-146.2920171551365058	846.4532307783374563	
-32235957.4746019802987576	-28108941.5174675993621349	1673951.1538834259845316	1997.9839708040808546	-2301.9485584589256177	-146.7358394580644187	898.4894659860101456	
-32128974.4344254434108734	-28231727.0897663235664368	1666099.1415805411525071	2006.7243817461644539	-2294.2977961197966579	-147.1894333191244755	951.9180311712771072	
-32018756.0896778889000416	-28357244.3724833428859711	1658020.1045045766513795	2015.6592500902866050	-2286.4157524301854210	-147.6524696644705728	1006.7204639687715826	
-31905305.6446728929877281	-28485415.8187401033937931	1649715.0628495956771076	2024.7830560615807372	-2278.3026632851278919	-148.1246131876985430	1062.8778272699742047	
-31788627.3081582561135292	-28616162.3472386859357357	1641185.1145868727471679	2034.0901706857821409	-2269.9588364658411592	-148.6055226633826578	1120.3707157669632579	
-31668726.3546810001134872	-28749403.4053486436605453	1632431.4385499572381377	2043.5748602808719170	-2261.3846560166889503	-149.0948512684899185	1179.1792626579713215	
-31545609.1854871883988380	-28885057.0340312942862511	1623455.2974717416800559	2053.2312910794589698	-2252.5805865886700303	-149.5922469114398439	1239.2831465124063470	
-31419283.3888068236410618	-29023039.9345699474215508	1614258.0409647040069103	2063.0535339796415428	-2243.5471777387283510	-150.0973525685584491	1300.6615982929611164	
-31289757.7993745096027851	-29163267.5370694473385811	1604841.1084355651400983	2073.0355694217496421	-2234.2850681742165762	-150.6098066276533416	1363.2934085324104672	
-31157042.5570371448993683	-29305654.0706838928163052	1595206.0319257166702300	2083.1712923880190829	-2224.7949899319082760	-151.1292432384164215	1427.1569346625879007	
-31021149.1643013693392277	-29450112.6355260461568832	1585354.4388688744511455	2093.4545175218927398	-2215.0777724810250220	-151.6552926693413212	1492.2301084930272737	
-30882090.5426746718585491	-29596555.2762071639299393	1575288.0547575869131833	2103.8789843632844168	-2205.1343467398610301	-152.1875816708192133	1558.4904438366797876	
-30739881.0876562334597111	-29744893.0569505579769611	1565008.7057103682309389	2114.4383626957701381	-2194.9657489957221514	-152.7257338440574870	1625.9150442800628298	
-30594536.7222354486584663	-29895036.1382172815501690	1554518.3209314402192831	2125.1262580013158185	-2184.5731247180501668	-153.2693700154443661	1694.4806110951717528	
-30446074.9487590715289116	-30046893.8547767996788025	1543818.9350552663672715	2135.9362170177482767	-2173.9577322547929725	-153.8181086159614779	1764.1634512904124676	
-30294514.8990304768085480	-30200374.7951505556702614	1532912.6903683030977845	2146.8617333938454976	-2163.1209464022949760	-154.3715660652259771	1834.9394857977631546	
-30139877.3825081363320351	-30355386.8823509477078915	1521801.8389006522484124	2157.8962534365136889	-2152.0642618392148506	-154.9293571597239065	1906.7842577933647590	
-29982184.9324738830327988	-30511837.4558332078158855	1510488.7443805737420917	2169.0331819441762491	-2140.7892964152370041	-155.4910954647765493	1979.6729411486139725	
-29821461.8500456362962723	-30669633.3545723073184490	1498975.8840451166033745	2180.2658881201223267	-2129.2977942856427944	-156.0563937097624603	2053.5803490089106162	
-29657734.2459135502576828	-30828681.0011724084615707	1487265.8503004531376064	2191.5877115592152222	-2117.5916288831076599	-156.6248641860989892	2128.4809424970258078	
-29491030.0796832963824272	-30988886.4869110062718391	1475361.3522258284501731	2202.9919683010002700	-2105.6728057184250247	-157.1961191474697443	2204.3488395381095870	
-29321379.1967151723802090	-31150155.6576154157519341	1463265.2169154132716358	2214.4719569419212348	-2093.5434650022284586	-157.7697712117670221	2281.1578238033239359	
-29148813.3623529858887196	-31312394.2002645730972290	1450980.3906526896171272	2226.0209647990250232	-2081.2058840801555561	-158.3454337642025962	2358.8813537689329678	
-28973366.2934424877166748	-31475507.7302045300602913	1438509.9399124486371875	2237.6322741171979942	-2068.6624796742962644	-158.9227213610240881	2437.4925718878098451	
-28795073.6870447807013988	-31639401.8788618966937065	1425857.0521858078427613	2249.2991683117065804	-2055.9158099242144999	-159.5012501332619479	2516.9643138701158023	
-28613973.2462566681206226	-31803982.3818353787064552	1413025.0366241699084640	2261.0149382375029745	-2042.9685762212354803	-160.0806381899168116	2597.2691180699744109	
-28430104.7030559182167053	-31969155.1672417558729649	1400017.3244983907788992	2272.7728884764878785	-2029.8236248302052900	-160.6605060199875368	2678.3792349749182904	
-28243509.8380968496203423	-32134826.4441890120506287	1386837.4694699530955404	2284.5663436336781160	-2016.4839482933643922	-161.2404768927283669	2760.2666367948013431	
-28054232.4973875358700752	-32300902.7912462465465069	1373489.1476713358424604	2296.3886546329977136	-2002.9526866114961194	-161.8201772555158300	2842.9030271468591309	
-27862318.6057883650064468	-32467291.2447767592966557	1359976.1575932942796499	2308.2332050031736799	-1989.2331281980252697	-162.3992371286967398	2926.2598508335954648	
-27667816.1772778555750847	-32633899.3869983367621899	1346302.4197771996259689	2320.0934171440762839	-1975.3287106022553417	-162.9772904967858551	3010.3083037100864203	
-27470775.3219399526715279	-32800635.4336319491267204	1332471.9763111011125147	2331.9627585636112599	-1961.2430209984720477	-163.5539756953726851	3095.0193426373284638	
-27271248.2496343031525612	-32967408.3209987580776215	1318488.9901286563836038	2343.8347480752031515	-1946.9797964382064492	-164.1289357930990889	3180.3636955181700614	
-27069289.2703189998865128	-33134127.7924230098724365	1304357.7441105572506785	2355.7029619457289300	-1932.5429238634815192	-164.7018189680641456	3266.3118714123402242	
-26864954.7910030372440815	-33300704.4837975054979324	1290082.6399886044673622	2367.5610399837191835	-1917.9364398794541557	-165.2722788780155838	3352.8341707271229097	
-26658303.3093138597905636	-33467050.0081674419343472	1275668.1970530506223440	2379.4026915575427665	-1903.1645302854215061	-165.8399750236882255	3439.9006954801038773	
-26449395.4036733396351337	-33633077.0391877591609955	1261119.0506643522530794	2391.2217015332944356	-1888.2315293637382183	-166.4045731046548440	3527.4813596305011743	
-26238293.7200835831463337	-33798699.3933090269565582	1246439.9505709544755518	2403.0119361220608880	-1873.1419189267774073	-166.9657453670590144	3615.5458994754708328	
-26025062.9555320963263512	-33963832.1105475649237633	1231635.7590352320112288	2414.7673486262938241	-1857.9003271226210927	-167.5231709426088855	3704.0638841077952748	
-25809769.8380339406430721	-34128391.5336956530809402	1216711.4487701859325171	2426.4819850750518526	-1842.5115270007772779	-168.0765361782186460	3793.0047259313387258	
-25592483.1033363789319992	-34292295.3858291953802109	1201672.1006899827625602	2438.1499897379603681	-1826.9804348397565263	-168.6255349556963381	3882.3376912306894155	
-25373273.4683196954429150	-34455462.8459717929363251	1186522.9014778919517994	2449.7656105078485780	-1811.3121082389418461	-169.1698690008891788	3972.0319107912546315	
-25152213.6011354774236679	-34617814.6227758154273033	1171269.1409756324719638	2461.3232041421688336	-1795.5117439777113759	-169.7092481817118994	4062.0563905661733770	
-24929378.0881315544247627	-34779273.0260837301611900	1155916.2093985946848989	2472.8172413534580301	-1779.5846756453588569	-170.2433907945003568	4152.3800223864127474	
-24704843.3976203873753548	-34939762.0362355858087540	1140469.5943818264640868	2484.2423117393195753	-1763.5363710458850619	-170.7720238381502327	4242.9715947102513383	
-24478687.8405549153685570	-35099207.3709919005632401	1124934.8778621135279536	2495.5931285426099748	-1747.3724293822433538	-171.2948832755200499	4333.7998034084885148	
-24250991.5281833447515965	-35257536.5499445199966431	1109317.7328018611297011	2506.8645332327987489	-1731.0985782251677847	-171.8117142815998477	4424.8332625816892687	
-24021836.3267612345516682	-35414678.9562922641634941	1093623.9197608898393810	2518.0514998997196017	-1714.7206702722025966	-172.3222714779673765	4516.0405154056215906	
-23791305.8094059303402901	-35570565.8958624228835106	1077859.2833226229995489	2529.1491394512704574	-1698.2446799030094553	-172.8263191530812435	4607.3900450012642978	
-23559485.2051849812269211	-35725130.6532638818025589	1062029.7483814815059304	2540.1527036069483074	-1681.6766995375367060	-173.3236314679818690	4698.8502853255258742	
-23326461.3455364778637886	-35878308.5450628250837326	1046141.3162986206589267	2551.0575886794517828	-1665.0229358040182888	-173.8139926470018395	4790.3896320789572201	
-23092322.6081248000264168	-36030036.9698771536350250	1030200.0609334954060614	2561.8593391370009158	-1648.2897055242619899	-174.2971971531123643	4881.9764536266939103	
-22857158.8582412488758564	-36180255.4552920609712601	1014212.1245589270256460	2572.5536509394000859	-1631.4834315240009346	-174.7730498475639820	4973.5791019288590178	
